Weekday,Start Time,End Time,Role,Event Name,Event Abbreviation,Event Type,Event Description
Thursday,8:30 AM,9:15 AM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:15 AM,12:30 PM,AC 4,YM/YW Activity Coordinator,YA,duty,A specific duty or task: YM/YW Activity Coordinator.
Thursday,12:30 PM,2:00 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,2:00 PM,2:15 PM,AC 4,Seating Support,SS,duty,A specific duty or task: Seating Support.
Thursday,2:15 PM,3:15 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,3:15 PM,5:50 PM,AC 4,Flex Time Coordinator,FT,duty,A specific duty or task: Flex Time Coordinator.
Thursday,5:50 PM,8:50 PM,AC 4,Time-off,OF,break,Break time: Time-off.
Thursday,8:50 PM,9:00 PM,AC 4,Travel Assist,TA,duty,A specific duty or task: Travel Assist.
Thursday,9:00 PM,9:30 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:30 PM,10:15 PM,AC 4,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,10:15 PM,10:30 PM,AC 4,Lights Out,LO,duty,A specific duty or task: Lights Out.
Friday,6:00 AM,7:10 AM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,7:20 AM,AC 4,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:20 AM,8:30 AM,AC 4,Breakfast Support,BS,duty,A specific duty or task: Breakfast Support.
Friday,8:30 AM,9:15 AM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:15 AM,10:30 AM,AC 4,Music Performance Coordinator (Singers),MP,duty,A specific duty or task: Music Performance Coordinator (Singers).
Friday,10:30 AM,1:30 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,1:30 PM,1:45 PM,AC 4,Seating Support,SS,duty,A specific duty or task: Seating Support.
Friday,1:45 PM,3:30 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:30 PM,6:00 PM,AC 4,Flex Time Coordinator,FT,duty,A specific duty or task: Flex Time Coordinator.
Friday,6:00 PM,8:00 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:00 PM,9:00 PM,AC 4,Time-off,OF,break,Break time: Time-off.
Friday,9:00 PM,9:30 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:30 PM,10:15 PM,AC 4,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,10:15 PM,10:30 PM,AC 4,Lights Out,LO,duty,A specific duty or task: Lights Out.
Friday,10:30 PM,10:50 PM,AC 4,Night Watch Support,NW,duty,A specific duty or task: Night Watch Support.
Saturday,6:30 AM,7:45 AM,AC 4,Bus Departure,BD,duty,A specific duty or task: Bus Departure.
Saturday,7:45 AM,8:30 AM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Sunday,6:00 PM,6:45 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Sunday,6:45 PM,7:00 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Sunday,7:00 PM,7:50 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Sunday,7:50 PM,8:00 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Sunday,8:00 PM,8:15 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Sunday,8:15 PM,9:15 PM,AC 5,Interviews,IN,free,Time without duty but still actively participating in the session.
Monday,7:30 AM,8:00 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,8:00 AM,8:25 AM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Monday,8:25 AM,8:30 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,8:30 AM,9:15 AM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Monday,9:15 AM,10:00 AM,AC 5,Interviews,IN,free,Time without duty but still actively participating in the session.
Monday,10:00 AM,1:30 PM,AC 5,Check-In Coordinator,CC,duty,A specific duty or task: Check-In Coordinator.
Monday,1:30 PM,3:00 PM,AC 5,Time-off,OF,break,Break time: Time-off.
Monday,3:00 PM,3:15 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,3:15 PM,3:30 PM,AC 5,Seating Support,SS,duty,A specific duty or task: Seating Support.
Monday,3:30 PM,4:15 PM,AC 5,Orientation,OR,duty,A specific duty or task: Orientation.
Monday,4:15 PM,6:00 PM,AC 5,Dinner Support,DS,duty,A specific duty or task: Dinner Support.
Monday,6:00 PM,6:15 PM,AC 5,Seating Support,SS,duty,A specific duty or task: Seating Support.
Monday,6:15 PM,7:00 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,7:00 PM,8:00 PM,AC 5,Time-off,OF,break,Break time: Time-off.
Monday,8:00 PM,9:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,9:30 PM,10:15 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Monday,10:15 PM,10:30 PM,AC 5,Lights Out,LO,duty,A specific duty or task: Lights Out.
Tuesday,6:00 AM,7:10 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,7:10 AM,7:20 AM,AC 5,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,7:20 AM,8:30 AM,AC 5,Breakfast Coordinator,BC,duty,A specific duty or task: Breakfast Coordinator.
Tuesday,8:30 AM,9:00 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,9:00 AM,9:30 AM,AC 5,Time-off,OF,break,Break time: Time-off.
Tuesday,9:30 AM,9:45 AM,AC 5,Seating Support,SS,duty,A specific duty or task: Seating Support.
Tuesday,9:45 AM,10:15 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,10:15 AM,12:15 PM,AC 5,Time-off,OF,break,Break time: Time-off.
Tuesday,12:15 PM,1:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,1:30 PM,2:30 PM,AC 5,CN Coordination Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,2:30 PM,2:45 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,2:45 PM,3:30 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,3:30 PM,5:00 PM,AC 5,Variety Show Coordinator,VS,duty,A specific duty or task: Variety Show Coordinator.
Tuesday,5:00 PM,5:15 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,5:15 PM,6:00 PM,AC 5,Site-Office,SO,duty,A specific duty or task: Site-Office.
Tuesday,6:00 PM,6:15 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,6:15 PM,9:00 PM,AC 5,Dance DJ,DD,duty,A specific duty or task: Dance DJ.
Tuesday,9:00 PM,9:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,9:30 PM,10:15 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,10:15 PM,10:30 PM,AC 5,Lights Out,LO,duty,A specific duty or task: Lights Out.
Wednesday,6:00 AM,7:10 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,7:10 AM,7:20 AM,AC 5,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,7:20 AM,8:30 AM,AC 5,Breakfast Coordinator,BC,duty,A specific duty or task: Breakfast Coordinator.
Wednesday,8:30 AM,9:00 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:00 AM,9:30 AM,AC 5,Time-off,OF,break,Break time: Time-off.
Wednesday,9:30 AM,9:45 AM,AC 5,Seating Support,SS,duty,A specific duty or task: Seating Support.
Wednesday,9:45 AM,10:30 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,10:30 AM,11:30 AM,AC 5,Time-off,OF,break,Break time: Time-off.
Wednesday,11:30 AM,1:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,1:30 PM,2:30 PM,AC 5,CN Coordination Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:30 PM,2:45 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,2:45 PM,3:30 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,3:30 PM,5:00 PM,AC 5,Variety Show Coordinator,VS,duty,A specific duty or task: Variety Show Coordinator.
Wednesday,5:00 PM,6:30 PM,AC 5,Time-off,OF,break,Break time: Time-off.
Wednesday,6:30 PM,8:00 PM,AC 5,Games Night Support,GN,duty,A specific duty or task: Games Night Support.
Wednesday,8:00 PM,8:30 PM,AC 5,Pizza Night Support,PN,duty,A specific duty or task: Pizza Night Support.
Wednesday,8:30 PM,9:00 PM,AC 5,Time-off,OF,break,Break time: Time-off.
Wednesday,9:00 PM,9:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:30 PM,10:15 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,10:15 PM,10:30 PM,AC 5,Lights out,LO,duty,A specific duty or task: Lights out.
Thursday,6:00 AM,7:00 AM,AC 5,Exercise Coordinator,EC,duty,A specific duty or task: Exercise Coordinator.
Thursday,7:00 AM,7:10 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:10 AM,7:20 AM,AC 5,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:20 AM,8:30 AM,AC 5,Breakfast Coordinator,BC,duty,A specific duty or task: Breakfast Coordinator.
Thursday,8:30 AM,9:00 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:00 AM,9:30 AM,AC 5,Time-off,OF,break,Break time: Time-off.
Thursday,9:30 AM,12:30 PM,AC 5,YM//YW Activity Support,YA,duty,A specific duty or task: YM//YW Activity Support.
Thursday,12:30 PM,3:30 PM,AC 5,Variety Show Coordinator,VS,duty,A specific duty or task: Variety Show Coordinator.
Thursday,3:30 PM,4:00 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,4:00 PM,6:55 PM,AC 5,Time-off,OF,break,Break time: Time-off.
Thursday,6:55 PM,8:50 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,8:50 PM,9:00 PM,AC 5,Travel Assist,TA,duty,A specific duty or task: Travel Assist.
Thursday,9:00 PM,9:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:30 PM,10:15 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,10:15 PM,10:30 PM,AC 5,Lights Out,LO,duty,A specific duty or task: Lights Out.
Friday,6:00 AM,7:10 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,7:20 AM,AC 5,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:20 AM,8:30 AM,AC 5,Breakfast Coordinator,BC,duty,A specific duty or task: Breakfast Coordinator.
Friday,8:30 AM,9:30 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:30 AM,9:45 AM,AC 5,Seating Support,SS,duty,A specific duty or task: Seating Support.
Friday,9:45 AM,11:00 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,11:00 AM,12:30 PM,AC 5,Time-off,OF,break,Break time: Time-off.
Friday,12:30 PM,2:45 PM,AC 5,Showcase Support,SS,duty,A specific duty or task: Showcase Support.
Friday,2:45 PM,3:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:30 PM,5:30 PM,AC 5,Time-off,OF,break,Break time: Time-off.
Friday,5:30 PM,10:15 PM,AC 5,Site Office,SO,duty,A specific duty or task: Site Office.
Friday,10:15 PM,10:30 PM,AC 5,Lights Out,LO,duty,A specific duty or task: Lights Out.
Friday,10:30 PM,10:50 PM,AC 5,Night Watch Support,NW,duty,A specific duty or task: Night Watch Support.
Saturday,6:30 AM,7:30 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:30 AM,7:45 AM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:45 AM,8:30 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Sunday,6:00 PM,6:45 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Sunday,6:45 PM,7:00 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Sunday,7:00 PM,7:50 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Sunday,7:50 PM,8:00 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Sunday,8:00 PM,8:15 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Sunday,8:15 PM,9:15 PM,AC 6,Interviews,IN,free,Time without duty but still actively participating in the session.
Monday,7:30 AM,8:00 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,8:00 AM,8:25 AM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Monday,8:25 AM,8:30 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,8:30 AM,9:15 AM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Monday,9:15 AM,10:00 AM,AC 6,Interviews,IN,free,Time without duty but still actively participating in the session.
Monday,10:00 AM,10:50 AM,AC 6,Check-In Set Up,CS,duty,A specific duty or task: Check-In Set Up.
Monday,10:50 AM,12:00 PM,AC 6,Check-in #1,C1,duty,A specific duty or task: Check-in #1.
Monday,12:00 PM,3:00 PM,AC 6,Time-off,OF,break,Break time: Time-off.
Monday,3:00 PM,3:15 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,3:15 PM,3:30 PM,AC 6,Seating Support,SS,duty,A specific duty or task: Seating Support.
Monday,3:30 PM,4:30 PM,AC 6,Orientation / Hallway Supervision,OR,duty,A specific duty or task: Orientation / Hallway Supervision.
Monday,4:30 PM,6:00 PM,AC 6,Dinner Support,DS,duty,A specific duty or task: Dinner Support.
Monday,6:00 PM,6:15 PM,AC 6,Seating Support,SS,duty,A specific duty or task: Seating Support.
Monday,6:15 PM,7:00 PM,AC 6,Hallway Supervision,HS,duty,A specific duty or task: Hallway Supervision.
Monday,7:00 PM,9:30 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,9:30 PM,10:15 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Monday,10:15 PM,10:30 PM,AC 6,Lights Out,LO,duty,A specific duty or task: Lights Out.
Tuesday,6:00 AM,7:00 AM,AC 6,Exercise Coordinator,EC,duty,A specific duty or task: Exercise Coordinator.
Tuesday,7:00 AM,7:10 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,7:10 AM,7:20 AM,AC 6,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,7:20 AM,8:30 AM,AC 6,Breakfast Support,BS,duty,A specific duty or task: Breakfast Support.
Tuesday,8:30 AM,9:00 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,9:00 AM,9:30 AM,AC 6,Time-off,OF,break,Break time: Time-off.
Tuesday,9:30 AM,9:45 AM,AC 6,Seating Support,SS,duty,A specific duty or task: Seating Support.
Tuesday,9:45 AM,10:30 AM,AC 6,Hallway Supervision,HS,duty,A specific duty or task: Hallway Supervision.
Tuesday,10:30 AM,12:15 PM,AC 6,Time-off,OF,break,Break time: Time-off.
Tuesday,12:15 PM,1:30 PM,AC 6,Lunch Coordinator,LC,duty,A specific duty or task: Lunch Coordinator.
Tuesday,1:30 PM,2:30 PM,AC 6,CN Coordination Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,2:30 PM,2:45 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,2:45 PM,3:30 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,3:30 PM,5:00 PM,AC 6,Variety Show Coordinator,VS,duty,A specific duty or task: Variety Show Coordinator.
Tuesday,5:00 PM,6:15 PM,AC 6,Time-off,OF,break,Break time: Time-off.
Tuesday,6:15 PM,9:30 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,9:30 PM,10:15 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,10:15 PM,10:30 PM,AC 6,Lights Out,LO,duty,A specific duty or task: Lights Out.
Wednesday,6:00 AM,7:10 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,7:10 AM,7:20 AM,AC 6,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,7:20 AM,8:30 AM,AC 6,Breakfast Support,BS,duty,A specific duty or task: Breakfast Support.
Wednesday,8:30 AM,9:00 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:00 AM,9:45 AM,AC 6,Time-off,OF,break,Break time: Time-off.
Wednesday,9:45 AM,10:30 AM,AC 6,Hallway Supervision,HS,duty,A specific duty or task: Hallway Supervision.
Wednesday,10:30 AM,11:30 AM,AC 6,Time-off,OF,break,Break time: Time-off.
Wednesday,11:30 AM,12:15 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,12:15 PM,1:30 PM,AC 6,Lunch Coordinator,LC,duty,A specific duty or task: Lunch Coordinator.
Wednesday,1:30 PM,2:30 PM,AC 6,CN Coordination Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:30 PM,2:45 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,2:45 PM,3:30 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,3:30 PM,5:00 PM,AC 6,Variety Show Coordinator,VS,duty,A specific duty or task: Variety Show Coordinator.
Wednesday,5:00 PM,6:30 PM,AC 6,Time-off,OF,break,Break time: Time-off.
Wednesday,6:30 PM,8:00 PM,AC 6,Games Night Support,GN,duty,A specific duty or task: Games Night Support.
Wednesday,8:00 PM,9:30 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:30 PM,10:15 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,10:15 PM,10:30 PM,AC 6,Lights out,LO,duty,A specific duty or task: Lights out.
Thursday,6:00 AM,7:10 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:10 AM,7:20 AM,AC 6,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:20 AM,8:30 AM,AC 6,Breakfast Support,BS,duty,A specific duty or task: Breakfast Support.
Thursday,8:30 AM,9:30 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:30 AM,12:30 PM,AC 6,YM//YW Activity Support,YA,duty,A specific duty or task: YM//YW Activity Support.
Thursday,12:30 PM,3:30 PM,AC 6,Variety Show Coordinator,VS,duty,A specific duty or task: Variety Show Coordinator.
Thursday,3:30 PM,4:00 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,4:00 PM,5:50 PM,AC 6,Time-off,OF,break,Break time: Time-off.
Thursday,5:50 PM,6:05 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:05 PM,6:20 PM,AC 6,Seating Support,SS,duty,A specific duty or task: Seating Support.
Thursday,6:20 PM,7:15 PM,AC 6,Time-Off,OF,break,Break time: Time-Off.
Thursday,7:15 PM,8:50 PM,AC 6,Testimony Rooms,TR,duty,A specific duty or task: Testimony Rooms.
Thursday,8:50 PM,9:00 PM,AC 6,Travel Assist,TA,duty,A specific duty or task: Travel Assist.
Thursday,9:00 PM,9:30 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:30 PM,10:15 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,10:15 PM,10:30 PM,AC 6,Lights Out,LO,duty,A specific duty or task: Lights Out.
Friday,6:00 AM,7:10 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,7:20 AM,AC 6,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:20 AM,8:30 AM,AC 6,Breakfast Support,BS,duty,A specific duty or task: Breakfast Support.
Friday,8:30 AM,9:30 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:30 AM,9:45 AM,AC 6,Seating Support,SS,duty,A specific duty or task: Seating Support.
Friday,9:45 AM,10:30 AM,AC 6,Hallway Supervision,HS,duty,A specific duty or task: Hallway Supervision.
Friday,10:30 AM,11:30 AM,AC 6,Time-off,OF,break,Break time: Time-off.
Friday,11:30 AM,12:15 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:15 PM,1:30 PM,AC 6,Lunch Coordinator,LC,duty,A specific duty or task: Lunch Coordinator.
Friday,1:30 PM,3:30 PM,AC 6,Time-off,OF,break,Break time: Time-off.
Friday,3:30 PM,5:30 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,5:30 PM,10:15 PM,AC 6,Site Office,SO,duty,A specific duty or task: Site Office.
Friday,10:15 PM,10:30 PM,AC 6,Lights Out,LO,duty,A specific duty or task: Lights Out.
Friday,10:30 PM,10:50 PM,AC 6,Night Watch Support,NW,duty,A specific duty or task: Night Watch Support.
Saturday,6:30 AM,7:30 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:30 AM,7:45 AM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:45 AM,8:30 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Sunday,6:00 PM,6:45 PM,AC 7,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Sunday,6:45 PM,7:00 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Sunday,7:00 PM,7:50 PM,AC 7,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Sunday,7:50 PM,8:00 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Sunday,8:00 PM,8:15 PM,AC 7,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Sunday,8:15 PM,9:15 PM,AC 7,Interviews,IN,free,Time without duty but still actively participating in the session.
Monday,7:30 AM,8:00 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,8:00 AM,8:25 AM,AC 7,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Monday,8:25 AM,8:30 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,8:30 AM,9:15 AM,AC 7,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Monday,9:15 AM,10:00 AM,AC 7,Interviews,IN,free,Time without duty but still actively participating in the session.
Monday,10:00 AM,10:50 AM,AC 7,Check-In Set Up,CS,duty,A specific duty or task: Check-In Set Up.
Monday,10:50 AM,12:00 PM,AC 7,Time-off,OF,break,Break time: Time-off.
Monday,12:00 PM,1:00 PM,AC 7,Check-in #2,C2,duty,A specific duty or task: Check-in #2.
Monday,1:00 PM,3:00 PM,AC 7,Time-off,OF,break,Break time: Time-off.
Monday,3:00 PM,3:15 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,3:15 PM,3:30 PM,AC 7,Seating Support,SS,duty,A specific duty or task: Seating Support.
Monday,3:30 PM,4:30 PM,AC 7,Orientation,OR,duty,A specific duty or task: Orientation.
Monday,4:30 PM,10:15 PM,AC 7,Site-office,SO,duty,A specific duty or task: Site-office.
Monday,10:15 PM,10:30 PM,AC 7,Lights Out,LO,duty,A specific duty or task: Lights Out.
Tuesday,6:00 AM,7:10 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,7:10 AM,7:20 AM,AC 7,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,7:20 AM,8:30 AM,AC 7,Breakfast Support,BS,duty,A specific duty or task: Breakfast Support.
Tuesday,8:30 AM,9:00 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,9:00 AM,9:30 AM,AC 7,Time-off,OF,break,Break time: Time-off.
Tuesday,9:30 AM,9:45 AM,AC 7,Seating Support,SS,duty,A specific duty or task: Seating Support.
Tuesday,9:45 AM,10:15 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,10:15 AM,11:30 AM,AC 7,Class Coordinator,CC,duty,A specific duty or task: Class Coordinator.
Tuesday,11:30 AM,12:30 PM,AC 7,Class Coordinator / CN Coordination Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,12:30 PM,1:15 PM,AC 7,Time-off,OF,break,Break time: Time-off.
Tuesday,1:15 PM,3:30 PM,AC 7,Class Coordinator,CC,duty,A specific duty or task: Class Coordinator.
Tuesday,3:30 PM,4:30 PM,AC 7,Time-off,OF,break,Break time: Time-off.
Tuesday,4:30 PM,5:15 PM,AC 7,Site-Office,SO,duty,A specific duty or task: Site-Office.
Tuesday,5:15 PM,6:15 PM,AC 7,Time-off,OF,break,Break time: Time-off.
Tuesday,6:15 PM,9:30 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,9:30 PM,10:15 PM,AC 7,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,10:15 PM,10:30 PM,AC 7,Lights Out,LO,duty,A specific duty or task: Lights Out.
Wednesday,6:00 AM,7:00 AM,AC 7,Exercise Coordinator,EC,duty,A specific duty or task: Exercise Coordinator.
Wednesday,7:00 AM,7:10 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,7:10 AM,7:20 AM,AC 7,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,7:20 AM,8:30 AM,AC 7,Time-off,OF,break,Break time: Time-off.
Wednesday,8:30 AM,9:00 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:00 AM,9:30 AM,AC 7,Time-off,OF,break,Break time: Time-off.
Wednesday,9:30 AM,9:45 AM,AC 7,Seating Support,SS,duty,A specific duty or task: Seating Support.
Wednesday,9:45 AM,10:15 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,10:15 AM,11:30 AM,AC 7,Class Coordinator,CC,duty,A specific duty or task: Class Coordinator.
Wednesday,11:30 AM,12:30 PM,AC 7,Class Coordinator / CN Coordination Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,12:30 PM,1:15 PM,AC 7,Time-off,OF,break,Break time: Time-off.
