Weekday,Start Time,End Time,Role,Event Name,Event Abbreviation,Event Type,Event Description
Wednesday,12:30 PM,3:30 PM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,2:30 PM,3:30 PM,CN F,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,1:30 PM,3:30 PM,CN G,Class Support,CL,duty,A specific duty or task: Class Support.
Wednesday,2:30 PM,3:30 PM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,2:30 PM,3:30 PM,CN I,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,2:45 PM,3:30 PM,AC 1,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:45 PM,3:30 PM,AC 2,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:45 PM,3:30 PM,AC 3,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:45 PM,3:30 PM,AC 4,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:45 PM,3:30 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:45 PM,3:30 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,1:15 PM,3:30 PM,AC 7,Class Coordinator,CL,duty,A specific duty or task: Class Coordinator.
Wednesday,2:45 PM,3:30 PM,AC 9,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:45 PM,3:30 PM,AC 10,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,3:30 PM,4:30 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,2:30 PM,4:30 PM,CN E,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,2:30 PM,4:30 PM,CN J,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,3:30 PM,4:30 PM,AC 7,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,1:30 PM,4:30 PM,AC 8,Site-office,SI,duty,A specific duty or task: Site-office.
Wednesday,3:30 PM,5:00 PM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,3:30 PM,5:00 PM,CN D,Flex Time Support,FL,duty,A specific duty or task: Flex Time Support.
Wednesday,3:30 PM,5:00 PM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,3:30 PM,5:00 PM,CN H,Flex Time Support,FL,duty,A specific duty or task: Flex Time Support.
Wednesday,3:30 PM,5:00 PM,AC 1,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Wednesday,3:30 PM,5:00 PM,AC 2,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Wednesday,3:30 PM,5:00 PM,AC 3,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Wednesday,3:30 PM,5:00 PM,AC 4,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,3:30 PM,5:00 PM,AC 5,Variety Show Coordinator,VA,duty,A specific duty or task: Variety Show Coordinator.
Wednesday,3:30 PM,5:00 PM,AC 6,Variety Show Coordinator,VA,duty,A specific duty or task: Variety Show Coordinator.
Wednesday,4:30 PM,6:00 PM,CN A,Dinner Support,DI,duty,Support task related to mealtime: Dinner Support.
Wednesday,5:00 PM,6:00 PM,CN C,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,5:00 PM,6:00 PM,CN G,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,4:30 PM,6:00 PM,CN J,Dinner Support,DI,duty,Support task related to mealtime: Dinner Support.
Wednesday,5:00 PM,6:00 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,4:30 PM,6:00 PM,AC 8,Dinner Coordinator,DI,duty,Support task related to mealtime: Dinner Coordinator.
Wednesday,3:30 PM,6:00 PM,AC 9,Flex Time Coordinator,FL,duty,A specific duty or task: Flex Time Coordinator.
Wednesday,3:30 PM,6:00 PM,AC 10,Flex Time Coordinator,FL,duty,A specific duty or task: Flex Time Coordinator.
Wednesday,5:00 PM,6:30 PM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,5:00 PM,6:30 PM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,5:00 PM,6:30 PM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,5:00 PM,6:30 PM,AC 5,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,5:00 PM,6:30 PM,AC 6,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,6:00 PM,6:30 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,6:00 PM,6:30 PM,AC 9,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,6:30 PM,7:15 PM,AC 3,Games Night Accomodations,GA,duty,A specific duty or task: Games Night Accomodations.
Wednesday,6:30 PM,8:00 PM,AC 1,Games Night Accomodations,GA,duty,A specific duty or task: Games Night Accomodations.
Wednesday,6:30 PM,8:00 PM,AC 2,Games Night Support,GA,duty,A specific duty or task: Games Night Support.
Wednesday,6:30 PM,8:00 PM,AC 5,Games Night Support,GA,duty,A specific duty or task: Games Night Support.
Wednesday,6:30 PM,8:00 PM,AC 6,Games Night Support,GA,duty,A specific duty or task: Games Night Support.
Wednesday,4:30 PM,8:00 PM,AC 7,Site-office,SI,duty,A specific duty or task: Site-office.
Wednesday,6:30 PM,8:00 PM,AC 8,Games Night Support,GA,duty,A specific duty or task: Games Night Support.
Wednesday,6:30 PM,8:00 PM,AC 9,Games Night Support,GA,duty,A specific duty or task: Games Night Support.
Wednesday,6:00 PM,8:00 PM,AC 10,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,6:00 PM,8:15 PM,AC 4,Games Night Coordinator,GA,duty,A specific duty or task: Games Night Coordinator.
Wednesday,8:00 PM,8:30 PM,AC 5,Pizza Night Support,PI,duty,A specific duty or task: Pizza Night Support.
Wednesday,7:15 PM,9:00 PM,AC 3,Pizza Night Coordinator,PI,duty,A specific duty or task: Pizza Night Coordinator.
Wednesday,8:15 PM,9:00 PM,AC 4,Time-off,OF,break,Scheduled break or personal time away from duties.
Wednesday,8:00 PM,9:30 PM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:00 PM,9:30 PM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:00 PM,9:30 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,8:30 PM,9:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,8:00 PM,9:30 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,8:00 PM,9:30 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,8:00 PM,9:30 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,8:00 PM,9:30 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,8:00 PM,9:30 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,6:00 PM,10:15 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,3:30 PM,10:15 PM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,6:00 PM,10:15 PM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,5:00 PM,10:15 PM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,4:30 PM,10:15 PM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,3:30 PM,10:15 PM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,6:00 PM,10:15 PM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,5:00 PM,10:15 PM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,3:30 PM,10:15 PM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,6:00 PM,10:15 PM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,8:00 PM,10:15 PM,AC 1,Site-office,SI,duty,A specific duty or task: Site-office.
Wednesday,9:30 PM,10:15 PM,AC 2,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,9:30 PM,10:15 PM,AC 3,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,9:30 PM,10:15 PM,AC 4,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,9:30 PM,10:15 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,9:30 PM,10:15 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,9:30 PM,10:15 PM,AC 7,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,9:30 PM,10:15 PM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,9:30 PM,10:15 PM,AC 9,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,9:30 PM,10:15 PM,AC 10,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,10:15 PM,10:25 PM,CN A,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,CN B,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,CN C,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,CN D,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,CN E,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,CN F,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,CN G,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,CN H,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,CN I,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,CN J,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,AC 1,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,AC 2,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,AC 3,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,AC 4,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,AC 5,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,AC 6,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,AC 7,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,AC 8,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,AC 9,Lights out,LI,duty,A specific duty or task: Lights out.
Wednesday,10:15 PM,10:25 PM,AC 10,Lights out,LI,duty,A specific duty or task: Lights out.
Thursday,6:00 AM,7:10 AM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,AC 7,Exercise Coordinator,EC,duty,A specific duty or task: Exercise Coordinator.
Thursday,6:00 AM,7:10 AM,AC 8,Exercise Coordinator,EC,duty,A specific duty or task: Exercise Coordinator.
Thursday,6:00 AM,7:10 AM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:00 AM,7:10 AM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:10 AM,7:20 AM,AC 1,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:10 AM,7:20 AM,AC 2,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:10 AM,7:20 AM,AC 3,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:10 AM,7:20 AM,AC 4,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:10 AM,7:20 AM,AC 5,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:10 AM,7:20 AM,AC 6,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:10 AM,7:20 AM,AC 7,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:10 AM,7:20 AM,AC 8,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:10 AM,7:20 AM,AC 9,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:10 AM,7:20 AM,AC 10,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:20 AM,7:30 AM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:20 AM,8:30 AM,AC 1,Breakfast Support,BR,duty,Support task related to mealtime: Breakfast Support.
Thursday,7:20 AM,8:30 AM,AC 2,Breakfast Support,BR,duty,Support task related to mealtime: Breakfast Support.
Thursday,7:20 AM,8:30 AM,AC 3,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,7:20 AM,8:30 AM,AC 4,Breakfast Support,BR,duty,Support task related to mealtime: Breakfast Support.
Thursday,7:20 AM,8:30 AM,AC 5,Breakfast Coordinator,BR,duty,Support task related to mealtime: Breakfast Coordinator.
Thursday,7:20 AM,8:30 AM,AC 6,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,7:20 AM,8:30 AM,AC 7,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,7:20 AM,8:30 AM,AC 8,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,7:20 AM,8:30 AM,AC 10,Breakfast Support,BR,duty,Support task related to mealtime: Breakfast Support.
Thursday,8:30 AM,9:00 AM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,8:30 AM,9:00 AM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,8:30 AM,9:00 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,8:30 AM,9:00 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,8:30 AM,9:15 AM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:00 AM,9:30 AM,AC 1,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,8:30 AM,9:30 AM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:00 AM,9:30 AM,AC 3,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,8:30 AM,9:30 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,8:30 AM,9:30 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:00 AM,9:30 AM,AC 7,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,9:00 AM,9:30 AM,AC 8,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,8:30 AM,9:30 AM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:10 AM,9:45 AM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:10 AM,9:45 AM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:10 AM,9:45 AM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:10 AM,9:45 AM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:10 AM,9:45 AM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:10 AM,9:45 AM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:45 AM,11:00 AM,CN B,YW Activity / Time-Off,YW,duty,A specific duty or task: YW Activity / Time-Off.
Thursday,9:45 AM,11:00 AM,CN D,YW Activity / Time-Off,YW,duty,A specific duty or task: YW Activity / Time-Off.
Thursday,9:45 AM,11:00 AM,CN E,YW Activity / Time-Off,YW,duty,A specific duty or task: YW Activity / Time-Off.
Thursday,9:45 AM,11:00 AM,CN G,YW Activity / Time-Off,YW,duty,A specific duty or task: YW Activity / Time-Off.
Thursday,9:45 AM,11:00 AM,CN H,YW Activity / Time-Off,YW,duty,A specific duty or task: YW Activity / Time-Off.
Thursday,9:45 AM,11:00 AM,CN I,YW Activity / Time-Off,YW,duty,A specific duty or task: YW Activity / Time-Off.
Thursday,11:00 AM,11:15 AM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,11:00 AM,11:15 AM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,11:00 AM,11:15 AM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,11:00 AM,11:15 AM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,11:00 AM,11:15 AM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,11:00 AM,11:15 AM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,11:15 AM,12:30 PM,CN B,YM Activity / Time-Off,YM,duty,A specific duty or task: YM Activity / Time-Off.
Thursday,7:10 AM,12:30 PM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,11:15 AM,12:30 PM,CN D,YM Activity / Time-Off,YM,duty,A specific duty or task: YM Activity / Time-Off.
Thursday,11:15 AM,12:30 PM,CN E,YM Activity / Time-Off,YM,duty,A specific duty or task: YM Activity / Time-Off.
Thursday,11:15 AM,12:30 PM,CN G,YM Activity / Time-Off,YM,duty,A specific duty or task: YM Activity / Time-Off.
Thursday,11:15 AM,12:30 PM,CN H,YM Activity / Time-Off,YM,duty,A specific duty or task: YM Activity / Time-Off.
Thursday,11:15 AM,12:30 PM,CN I,YM Activity / Time-Off,YM,duty,A specific duty or task: YM Activity / Time-Off.
Thursday,7:10 AM,12:30 PM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:30 AM,12:30 PM,AC 1,YM//YW Activity Support,YM,duty,A specific duty or task: YM//YW Activity Support.
Thursday,9:30 AM,12:30 PM,AC 2,YM//YW Activity Support,YM,duty,A specific duty or task: YM//YW Activity Support.
Thursday,9:30 AM,12:30 PM,AC 3,YM//YW Activity Support,YM,duty,A specific duty or task: YM//YW Activity Support.
Thursday,9:15 AM,12:30 PM,AC 4,YM/YW Activity Coordinator,YM,duty,A specific duty or task: YM/YW Activity Coordinator.
Thursday,9:30 AM,12:30 PM,AC 5,YM//YW Activity Support,YM,duty,A specific duty or task: YM//YW Activity Support.
Thursday,9:30 AM,12:30 PM,AC 6,YM//YW Activity Support,YM,duty,A specific duty or task: YM//YW Activity Support.
Thursday,9:30 AM,12:30 PM,AC 7,YM//YW Activity Support,YM,duty,A specific duty or task: YM//YW Activity Support.
Thursday,9:30 AM,12:30 PM,AC 8,YM//YW Activity Support,YM,duty,A specific duty or task: YM//YW Activity Support.
Thursday,7:30 AM,12:30 PM,AC 9,Site-Office,SI,duty,A specific duty or task: Site-Office.
Thursday,9:30 AM,12:30 PM,AC 10,YM//YW Activity Support,YM,duty,A specific duty or task: YM//YW Activity Support.
Thursday,12:30 PM,1:30 PM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,12:30 PM,1:30 PM,CN C,Lunch Support,LU,duty,Support task related to mealtime: Lunch Support.
Thursday,12:30 PM,1:30 PM,CN G,Lunch Support,LU,duty,Support task related to mealtime: Lunch Support.
Thursday,12:30 PM,1:30 PM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,12:30 PM,1:30 PM,CN J,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,12:30 PM,1:30 PM,AC 1,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Thursday,12:30 PM,1:30 PM,AC 2,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Thursday,12:30 PM,1:30 PM,AC 3,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Thursday,12:30 PM,1:30 PM,AC 10,Lunch Coordinator,LU,duty,Support task related to mealtime: Lunch Coordinator.
Thursday,1:30 PM,2:00 PM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,1:30 PM,2:00 PM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,12:30 PM,2:00 PM,AC 4,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,12:30 PM,2:00 PM,AC 8,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,12:30 PM,2:00 PM,AC 9,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,2:00 PM,2:15 PM,AC 1,Seating Support,SE,duty,A specific duty or task: Seating Support.
Thursday,2:00 PM,2:15 PM,AC 3,Seating Support,SE,duty,A specific duty or task: Seating Support.
Thursday,2:00 PM,2:15 PM,AC 4,Seating Support,SE,duty,A specific duty or task: Seating Support.
Thursday,2:00 PM,2:15 PM,AC 8,Seating Support,SE,duty,A specific duty or task: Seating Support.
Thursday,2:00 PM,2:15 PM,AC 9,Seating Support,SE,duty,A specific duty or task: Seating Support.
Thursday,2:15 PM,3:15 PM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,1:30 PM,3:15 PM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,2:15 PM,3:15 PM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,2:15 PM,3:15 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,1:30 PM,3:15 PM,AC 10,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,1:30 PM,3:30 PM,CN B,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,12:30 PM,3:30 PM,CN E,Variety Show Support,VA,duty,A specific duty or task: Variety Show Support.
Thursday,1:30 PM,3:30 PM,CN G,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,1:30 PM,3:30 PM,CN I,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,2:15 PM,3:30 PM,AC 4,Hallway Supervision,HA,duty,A specific duty or task: Hallway Supervision.
Thursday,12:30 PM,3:30 PM,AC 5,Variety Show Coordinator,VA,duty,A specific duty or task: Variety Show Coordinator.
Thursday,12:30 PM,3:30 PM,AC 6,Variety Show Coordinator,VA,duty,A specific duty or task: Variety Show Coordinator.
Thursday,12:30 PM,3:30 PM,AC 7,Site-Office,SI,duty,A specific duty or task: Site-Office.
Thursday,2:15 PM,3:30 PM,AC 8,Hallway Supervision,HA,duty,A specific duty or task: Hallway Supervision.
Thursday,3:30 PM,4:00 PM,AC 4,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,3:30 PM,4:00 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,3:30 PM,4:00 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,3:30 PM,4:00 PM,AC 7,Site-Office/Meeting,SI,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,3:30 PM,4:00 PM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,4:00 PM,4:15 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,1:30 PM,4:30 PM,CN C,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,12:30 PM,4:30 PM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,3:30 PM,4:30 PM,CN E,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,12:30 PM,4:30 PM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:10 AM,5:00 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,3:30 PM,5:00 PM,CN B,Flex Time Support,FL,duty,A specific duty or task: Flex Time Support.
Thursday,7:10 AM,5:00 PM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,3:30 PM,5:00 PM,CN I,Flex Time Support,FL,duty,A specific duty or task: Flex Time Support.
Thursday,3:15 PM,5:00 PM,AC 1,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Thursday,3:15 PM,5:00 PM,AC 2,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Thursday,3:15 PM,5:00 PM,AC 3,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Thursday,5:00 PM,5:30 PM,AC 1,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,5:00 PM,5:30 PM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,5:00 PM,5:30 PM,AC 3,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,4:30 PM,5:50 PM,CN D,Dinner Support,DI,duty,Support task related to mealtime: Dinner Support.
Thursday,4:30 PM,5:50 PM,CN H,Dinner Support,DI,duty,Support task related to mealtime: Dinner Support.
Thursday,1:30 PM,5:50 PM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,4:15 PM,5:50 PM,AC 8,Dinner Coordinator,DI,duty,Support task related to mealtime: Dinner Coordinator.
Thursday,3:15 PM,5:50 PM,AC 9,Flex Time Coordinator,FL,duty,A specific duty or task: Flex Time Coordinator.
Thursday,3:15 PM,5:50 PM,AC 10,Flex Time Coordinator,FL,duty,A specific duty or task: Flex Time Coordinator.
Thursday,4:00 PM,6:00 PM,AC 7,Site-Office,SI,duty,A specific duty or task: Site-Office.
Thursday,5:50 PM,6:00 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,5:50 PM,6:00 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,5:50 PM,6:00 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
